id,budget,company,country,director,genre,domestic_revenue_usd,name,rating,released,runtime,score,star,votes,writer,year,rank,total_revenue_usd,international_revenue_usd
1183,0,Beco Films,USA,Blake Edwards,Comedy,15545943,Switch,R,5/10/1991,103,5.7,Ellen Barkin,7160,Blake Edwards,1991,2945,47164301,31618358
3169,54000000,Dimension Films,USA,Patrick Lussier,Action,33022767,Dracula 2000,R,12/22/2000,99,4.9,Gerard Butler,28622,Joel Soisson,2000,2952,47053625,14030858
4639,15000000,Dimension Films,USA,Rob Zombie,Horror,58272029,Halloween,R,8/31/2007,109,6.1,Scout Taylor-Compton,93548,Rob Zombie,2007,2955,47000000,-11272029
6060,35000000,Incentive Filmed Entertainment,USA,Taylor Hackford,Action,17609982,Parker,R,1/25/2013,118,6.2,Jason Statham,97771,John J. McLaughlin,2013,2956,46922566,29312584
882,25000000,Warner Bros.,USA,Martin Scorsese,Crime,46836394,Goodfellas,R,9/21/1990,146,8.7,Robert De Niro,802599,Nicholas Pileggi,1990,2960,46879633,43239
503,6000000,Orion Pictures,USA,Dennis Hopper,Action,46616067,Colors,R,4/29/1988,120,6.7,Sean Penn,20490,Michael Schiffer,1988,2974,46616067,0
4089,40000000,Warner Bros.,USA,Joseph Kahn,Action,21215059,Torque,PG-13,1/16/2004,84,4,Martin Henderson,24682,Matt Johnson,2004,2977,46546197,25331138
6815,20000000,LD Entertainment,USA,Kevin Reynolds,Action,36874745,Risen,PG-13,2/19/2016,107,6.3,Joseph Fiennes,19084,Kevin Reynolds,2016,2981,46432579,9557834
3578,31000000,Beijing New Picture Film Co.,China,Yimou Zhang,Action,53710019,Hero,PG-13,8/27/2004,107,7.9,Jet Li,157335,Feng Li,2002,3024,45565534,-8144485
1416,42000000,Columbia Pictures Corporation,USA,Stephen Frears,Comedy,19507345,Hero,PG-13,10/2/1992,119,6.5,Dustin Hoffman,18627,Laura Ziskin,1992,3024,45565534,26058189
5360,10500000,Overnight Films,USA,Ethan Maniquis,Action,26593646,Machete,R,9/3/2010,105,6.6,Danny Trejo,173229,Robert Rodriguez,2010,3027,45491656,18898010
881,26000000,Columbia Pictures Corporation,USA,Joel Schumacher,Drama,61490000,Flatliners,R,8/10/1990,115,6.6,Kiefer Sutherland,67242,Peter Filardi,1990,3034,45158254,-16331746
3965,66000000,Revolution Studios,USA,Guillermo del Toro,Action,59623958,Hellboy,PG-13,4/2/2004,122,6.8,Ron Perlman,261530,Guillermo del Toro,2004,3053,44664690,-14959268
6000,5000000,Relativity Media,USA,Mike Flanagan,Horror,27695246,Oculus,R,4/11/2014,104,6.5,Karen Gillan,95687,Mike Flanagan,2013,3064,44459951,16764705
5128,20000000,Fox Searchlight Pictures,USA,George Tillman Jr.,Biography,36842118,Notorious,R,1/16/2009,122,6.7,Jamal Woolard,34791,Reggie Rock Bythewood,2009,3065,44420167,7578049
3717,0,Melampo Cinematografica,Italy,Roberto Benigni,Comedy,3684305,Pinocchio,G,12/25/2002,108,4.2,Roberto Benigni,6772,Roberto Benigni,2002,3071,44310395,40626090
2465,36000000,DreamWorks,USA,Steven Spielberg,Drama,44175394,Amistad,R,12/25/1997,155,7.3,Djimon Hounsou,60668,David Franzoni,1997,3075,44229441,54047
3428,32000000,Paramount Pictures,USA,Brian Robbins,Drama,40219708,Hardball,PG-13,9/14/2001,106,6.4,Keanu Reeves,23931,Daniel Coyle,2001,3078,44102389,3882681
2893,130000000,Walt Disney Pictures,USA,Chris Buck,Animation,171091819,Tarzan,G,6/18/1999,88,7.2,Tony Goldwyn,160561,Tab Murphy,1999,3079,44095996,-126995823
1384,15000000,Warner Bros.,USA,Kevin Hooks,Action,44065653,Passenger 57,R,11/6/1992,84,5.8,Wesley Snipes,39076,Stewart Raffill,1992,3081,44065653,0
6538,20000000,Metro-Goldwyn-Mayer (MGM),USA,Boaz Yakin,Adventure,42652003,Max,PG,6/26/2015,111,6.8,Thomas Haden Church,22181,Boaz Yakin,2015,3088,43967255,1315252
3739,11000000,AAMPI Inc.,Hungary,Menno Meyjes,Drama,527019,Max,R,6/20/2003,106,6.6,John Cusack,6491,Menno Meyjes,2002,3088,43967255,43440236
3837,80000000,Paramount Pictures,USA,Richard Donner,Action,19481943,Timeline,PG-13,11/26/2003,116,5.6,Paul Walker,55054,Michael Crichton,2003,3089,43935763,24453820
5389,0,Whenua Films,New Zealand,Taika Waititi,Comedy,255179,Boy,NOT RATED,3/25/2010,87,7.5,James Rolleston,11504,Taika Waititi,2010,3106,43551154,43295975
5118,26000000,Lionsgate,USA,Jim Sheridan,Drama,28501651,Brothers,R,12/4/2009,105,7.1,Jake Gyllenhaal,94974,David Benioff,2009,3110,43474578,14972927
5595,17000000,CBS Films,USA,Daniel Barnz,Drama,27865571,Beastly,PG-13,3/4/2011,86,5.6,Alex Pettyfer,68242,Daniel Barnz,2011,3122,43202283,15336712
6397,30000000,Cross Creek Pictures,UK,Brian Helgeland,Biography,1872994,Legend,R,11/20/2015,132,7,Tom Hardy,115765,Brian Helgeland,2015,3137,42972994,41100000
4472,12000000,Lakeshore Entertainment,USA,Mark Neveldine,Action,27829874,Crank,R,9/1/2006,88,7,Jason Statham,208393,Mark Neveldine,2006,3141,42931041,15101167
251,6000000,Gladden Entertainment,USA,Michael Gottlieb,Comedy,42721196,Mannequin,PG,2/13/1987,90,5.8,Andrew McCarthy,24626,Edward Rugoff,1987,3154,42721196,0
6054,12000000,Open Road Films (II),USA,Joshua Michael Stern,Biography,16117443,Jobs,PG-13,8/16/2013,128,5.9,Ashton Kutcher,83258,Matt Whiteley,2013,3176,42128352,26010909
4061,31000000,Universal Pictures,UK,Richard Loncraine,Comedy,17001133,Wimbledon,PG-13,9/17/2004,98,6.3,Kirsten Dunst,54188,Adam Brooks,2004,3198,41682237,24681104
2659,55000000,FGM Entertainment,UK,John Frankenheimer,Action,41616262,Ronin,R,9/25/1998,122,7.3,Robert De Niro,152869,J.D. Zeik,1998,3207,41616262,0
5824,30000000,IM Global,USA,Boaz Yakin,Action,17142080,Safe,R,4/27/2012,94,6.5,Jason Statham,89887,Boaz Yakin,2012,3210,41564670,24422590
2085,1000000,American Playhouse Theatrical Films,UK,Todd Haynes,Drama,512245,Safe,R,6/30/1995,119,7.2,Julianne Moore,9448,Todd Haynes,1995,3210,41564670,41052425
4950,12000000,Screen Gems,USA,John Erick Dowdle,Horror,31691811,Quarantine,R,10/10/2008,89,6,Jennifer Carpenter,61042,John Erick Dowdle,2008,3222,41319906,9628095
5001,58000000,Universal Pictures,USA,George Clooney,Comedy,31199215,Leatherheads,PG-13,4/4/2008,114,6,George Clooney,28721,Duncan Brantley,2008,3223,41319039,10119824
5567,8000000,Summit Entertainment,USA,Jonathan Levine,Comedy,35014192,50/50,R,9/30/2011,100,7.7,Joseph Gordon-Levitt,285675,Will Reiser,2011,3232,41097853,6083661
5755,35000000,DNA Films,UK,Pete Travis,Action,13414714,Dredd,R,9/21/2012,95,7.1,Karl Urban,218179,John Wagner,2012,3240,41037742,27623028
4120,50000000,Paramount Pictures,Germany,Philip Kaufman,Crime,25195050,Twisted,R,2/27/2004,97,5.2,Ashley Judd,18006,Sarah Thorp,2004,3244,40954603,15759553
4751,0,Universal Pictures,USA,Billy Ray,Biography,33231264,Breach,PG-13,2/16/2007,110,7,Chris Cooper,53763,Adam Mazer,2007,3245,40953935,7722671
5137,50000000,Lionsgate,USA,Mark Neveldine,Action,20488579,Gamer,R,9/4/2009,95,5.8,Gerard Butler,118535,Mark Neveldine,2009,3255,40828540,20339961
1687,14000000,Imagine Films Entertainment,USA,Henry Winkler,Comedy,31888805,Cop & ½,PG,4/2/1993,97,3.9,Burt Reynolds,7406,Arne Olsen,1993,3261,40689691,8800886
4746,25000000,Lionsgate,USA,Philip G. Atwell,Action,22466994,War,R,8/24/2007,103,6.3,Jet Li,76529,Lee Anthony Smith,2007,3271,40481352,18014358
4185,40000000,Universal Pictures,USA,Joss Whedon,Action,25514517,Serenity,PG-13,9/30/2005,119,7.9,Nathan Fillion,255155,Joss Whedon,2005,3274,40445129,14930612
6407,11800000,The Weinstein Company,UK,Todd Haynes,Drama,12711491,Carol,R,1/15/2016,118,7.2,Cate Blanchett,81966,Phyllis Nagy,2015,3287,40272135,27560644
276,12000000,Columbia Pictures Industries,USA,Fred Schepisi,Comedy,40050884,Roxanne,PG,6/19/1987,107,6.6,Steve Martin,34794,Edmond Rostand,1987,3304,40050884,0
5071,19000000,New Line Cinema,USA,Marcus Nispel,Horror,65002019,Friday the 13th,R,2/13/2009,97,5.6,Jared Padalecki,80586,Damian Shannon,2009,3319,39754601,-25247418
3085,9000000,Newmarket Capital Group,USA,Christopher Nolan,Mystery,25544867,Memento,R,5/25/2001,113,8.5,Guy Pearce,929360,Christopher Nolan,2000,3321,39723096,14178229
5170,70000000,Mod Producciones,Spain,Alejandro Amenábar,Adventure,617840,Agora,R,9/10/2010,127,7.2,Rachel Weisz,56850,Alejandro Amenábar,2009,3337,39457342,38839502
4508,4000000,BBC Films,UK,Woody Allen,Comedy,10525717,Scoop,PG-13,7/28/2006,96,6.7,Scarlett Johansson,71751,Woody Allen,2006,3357,39220946,28695229
6698,31500000,BenderSpink,USA,Ariel Vromen,Action,14268533,Criminal,R,4/15/2016,113,6.3,Kevin Costner,42478,Douglas Cook,2016,3386,38803993,24535460
3637,26000000,Paramount Pictures,USA,Jonathan Frakes,Action,36985501,Clockstoppers,PG,3/29/2002,94,5.2,Jesse Bradford,11909,Rob Hedden,2002,3387,38793283,1807782
4457,23000000,Universal Pictures,USA,Steve Pink,Comedy,36323505,Accepted,PG-13,8/18/2006,93,6.5,Justin Long,110788,Adam Cooper,2006,3399,38623262,2299757
4975,0,Geetha Arts,India,A.R. Murugadoss,Action,2411071,Ghajini,Not specified,12/25/2008,100,7.3,Aamir Khan,44436,Piyush Mishra,2008,3418,38316584,35905513
228,22700000,Brooksfilms,USA,Mel Brooks,Adventure,38119483,Spaceballs,PG,6/24/1987,96,7.1,Mel Brooks,146748,Mel Brooks,1987,3433,38119483,0
4243,0,Touchstone Pictures,USA,Lasse Hallström,Adventure,11294832,Casanova,R,1/6/2006,112,6.5,Heath Ledger,46586,Jeffrey Hatcher,2005,3464,37691644,26396812
6686,40000000,Endgame Entertainment,France,Oliver Stone,Biography,21587519,Snowden,R,9/16/2016,134,7.3,Joseph Gordon-Levitt,92094,Kieran Fitzgerald,2016,3477,37357216,15769697
2679,60000000,Universal Pictures,USA,Gus Van Sant,Horror,21456130,Psycho,R,12/4/1998,105,4.6,Vince Vaughn,39983,Robert Bloch,1998,3486,37170655,15714525
2720,80000000,Warner Bros.,USA,Barry Levinson,Drama,37020277,Sphere,PG-13,2/13/1998,134,6,Dustin Hoffman,87413,Michael Crichton,1998,3494,37020277,0
1576,32000000,Film Andes S.A.,USA,Frank Marshall,Adventure,36733909,Alive,R,1/15/1993,120,7.1,Ethan Hawke,42086,Piers Paul Read,1993,3507,36733909,0
3391,10000000,Warner Bros.,USA,Jamie Blanks,Horror,20384136,Valentine,R,2/2/2001,96,4.7,Denise Richards,21498,Tom Savage,2001,3511,36684136,16300000
6412,20000000,3 Arts Entertainment,USA,John Wells,Comedy,13650738,Burnt,R,10/30/2015,101,6.6,Bradley Cooper,80803,Steven Knight,2015,3516,36606743,22956005
1207,0,Paramount Pictures,USA,Michael Hoffman,Comedy,36489888,Soapdish,PG-13,5/31/1991,97,6.5,Sally Field,12336,Robert Harling,1991,3520,36489888,0
5344,24000000,CBS Films,USA,George Tillman Jr.,Action,23240020,Faster,R,11/24/2010,98,6.5,Dwayne Johnson,85407,Tony Gayton,2010,3570,35626958,12386938
5853,12000000,Lionsgate,USA,Nicholas Jarecki,Drama,7918283,Arbitrage,R,9/14/2012,107,6.6,Richard Gere,44196,Nicholas Jarecki,2012,3579,35485056,27566773
4729,19000000,Screen Gems,USA,Nimród Antal,Horror,19363565,Vacancy,R,4/20/2007,85,6.2,Kate Beckinsale,84066,Mark L. Smith,2007,3582,35442935,16079370
922,31000000,Orion Pictures,USA,Richard Benjamin,Comedy,35419397,Mermaids,PG-13,12/14/1990,110,6.6,Cher,23765,Patty Dann,1990,3584,35419397,0
2456,20000000,Q Productions,USA,Gregory Nava,Biography,35422828,Selena,PG,3/21/1997,127,6.7,Jennifer Lopez,20575,Gregory Nava,1997,3593,35281794,-141034
2974,80000000,Imagine Entertainment,USA,Ron Howard,Comedy,22362500,Edtv,PG-13,3/26/1999,122,6.1,Matthew McConaughey,37180,Émile Gaudreault,1999,3595,35242897,12880397
5697,2000000,TriStar Pictures,USA,Alex Kendrick,Drama,34522221,Courageous,PG-13,9/30/2011,100,7,Alex Kendrick,16417,Alex Kendrick,2011,3598,35185884,663663
4098,60000000,Paramount Pictures,UK,Charles Shyer,Comedy,13399812,Alfie,R,11/5/2004,103,6.2,Jude Law,45684,Bill Naughton,2004,3603,35060882,21661070
4643,0,DNA Films,UK,Danny Boyle,Adventure,3675753,Sunshine,R,7/27/2007,107,7.3,Cillian Murphy,204114,Alex Garland,2007,3628,34806360,31130607
2988,0,Alliance Atlantis Communications,Germany,István Szabó,Drama,5095981,Sunshine,R,7/14/2000,181,7.5,Ralph Fiennes,11708,István Szabó,1999,3628,34806360,29710379
3641,8500000,Twentieth Century Fox Film Corporation,USA,John Polson,Drama,28563926,Swimfan,PG-13,9/6/2002,85,5,Jesse Bradford,17091,Charles F. Bohl,2002,3661,34411240,5847314
2975,80000000,Spyglass Entertainment,USA,Jon Turteltaub,Drama,34098563,Instinct,R,6/4/1999,126,6.5,Anthony Hopkins,28633,Gerald Di Pego,1999,3683,34105207,6644
3675,10600000,Castelao Producciones,USA,Jaume Balagueró,Horror,22163442,Darkness,PG-13,12/25/2004,88,5.4,Anna Paquin,17383,Jaume Balagueró,2002,3687,33988736,11825294
5968,30000000,Metro-Goldwyn-Mayer (MGM),USA,Kimberly Peirce,Drama,35266619,Carrie,R,10/18/2013,100,5.9,Chloë Grace Moretz,115826,Lawrence D. Cohen,2013,3700,33800000,-1466619
3266,51000000,Castle Rock Entertainment,Canada,Antoine Fuqua,Action,15325127,Bait,R,9/15/2000,119,5.7,Jamie Foxx,9493,Andrew Scheinman,2000,3718,33492566,18167439
4992,500000,Samuel Goldwyn Films,USA,Alex Kendrick,Drama,33456317,Fireproof,PG,9/26/2008,100,6.6,Kirk Cameron,18256,Alex Kendrick,2008,3720,33473297,16980
2208,36000000,TriStar Pictures,USA,Danny DeVito,Comedy,33084249,Matilda,PG,8/2/1996,98,6.8,Danny DeVito,98249,Roald Dahl,1996,3724,33459416,375167
3676,0,Bac Films,France,Cédric Klapisch,Comedy,3895664,L'auberge espagnole,R,6/20/2003,122,7.3,Romain Duris,35944,Cédric Klapisch,2002,3737,33272835,29377171
5814,20000000,EuropaCorp,France,James Mather,Action,14326864,Lockout,PG-13,4/13/2012,95,6.1,Guy Pearce,85680,Stephen St. Leger,2012,3754,32948113,18621249
3553,19000000,Beverly Detroit,USA,Spike Jonze,Comedy,22245861,Adaptation.,R,2/14/2003,114,7.7,Nicolas Cage,153539,Susan Orlean,2002,3765,32801173,10555312
4721,8600000,The Weinstein Company,USA,Joby Harold,Crime,14377198,Awake,R,11/30/2007,84,6.5,Hayden Christensen,66246,Joby Harold,2007,3774,32730062,18352864
5785,10000000,Lionsgate,USA,Jeff Nichols,Drama,21590086,Mud,PG-13,5/10/2013,130,7.4,Matthew McConaughey,146045,Jeff Nichols,2012,3782,32613173,11023087
5198,0,Rogue Pictures,USA,Dito Montiel,Action,23036320,Fighting,PG-13,4/24/2009,105,5.6,Channing Tatum,29024,Robert Munic,2009,3792,32482728,9446408
5995,6000000,Relativity Media,USA,Elizabeth Banks,Comedy,8828771,Movie 43,R,1/25/2013,94,4.3,Emma Stone,85609,Rocky Russo,2013,3795,32443111,23614340
2038,20000000,Regency Enterprises,USA,Jon Amiel,Drama,32051917,Copycat,R,10/27/1995,123,6.6,Sigourney Weaver,45066,Ann Biderman,1995,3829,32051917,0
2574,55000000,Touchstone Pictures,USA,Thomas Carter,Action,31987563,Metro,R,1/17/1997,117,5.5,Eddie Murphy,22499,Randy Feldman,1997,3832,32000301,12738
2679,60000000,Universal Pictures,USA,Gus Van Sant,Horror,21456130,Psycho,R,12/4/1998,105,4.6,Vince Vaughn,39983,Robert Bloch,1998,3833,32000000,10543870
6537,14000000,Ruby Films,UK,Sarah Gavron,Biography,4693356,Suffragette,PG-13,12/11/2015,106,6.9,Carey Mulligan,28377,Abi Morgan,2015,3837,31972096,27278740
6468,26000000,Endgame Entertainment,USA,Tarsem Singh,Action,12276810,Self/less,PG-13,7/10/2015,117,6.5,Ryan Reynolds,70564,Àlex Pastor,2015,3852,31807156,19530346
4181,40000000,Rent Productions LLC,USA,Chris Columbus,Drama,29077547,Rent,PG-13,11/23/2005,135,7,Taye Diggs,43683,Stephen Chbosky,2005,3861,31670620,2593073
6124,7000000,"Safran Company, The",Spain,Jorge Dorado,Drama,4288,Anna,R,1/24/2014,99,6.5,Mark Strong,16817,Guy Holmes,2013,3863,31640190,31635902
2892,10000000,View Askew Productions,USA,Kevin Smith,Adventure,30651422,Dogma,R,11/12/1999,130,7.4,Ben Affleck,189591,Kevin Smith,1999,3877,31429330,777908
2374,30000000,Permut Presentations,USA,Steve Rash,Comedy,31356117,Eddie,PG-13,5/31/1996,100,5.1,Whoopi Goldberg,7525,Steve Zacharias,1996,3879,31387164,31047
4487,30000000,Screen Gems,USA,Kurt Wimmer,Action,18500966,Ultraviolet,PG-13,3/3/2006,88,4.4,Milla Jovovich,73282,Kurt Wimmer,2006,3906,31070211,12569245
4754,20000000,Twentieth Century Fox Film Corporation,USA,Marcus Nispel,Action,10232081,Pathfinder,R,4/13/2007,99,5.4,Karl Urban,38839,Laeta Kalogridis,2007,3916,30984583,20752502
358,25000000,Warner Bros.,USA,Martin Ritt,Drama,30950002,Nuts,R,12/11/1987,116,6.7,Barbra Streisand,4996,Tom Topor,1987,3918,30950002,0
5028,25000000,Exodus Film Group,USA,Tony Leondis,Animation,19528602,Igor,PG,9/19/2008,87,6,John Cusack,20476,Chris McKenna,2008,3925,30893885,11365283
2011,9500000,Caravan Pictures,USA,Victor Salva,Drama,30862146,Powder,PG-13,10/27/1995,111,6.6,Mary Steenburgen,25582,Victor Salva,1995,3928,30862156,10
2978,75000000,Mutual Film Company,USA,John Bruno,Action,14010690,Virus,R,1/15/1999,99,4.9,Jamie Lee Curtis,23127,Chuck Pfarrer,1999,3947,30657854,16647164
2960,34000000,Broadway Pictures,USA,Bruce McCulloch,Comedy,30628981,Superstar,PG-13,10/8/1999,81,5,Molly Shannon,15732,Molly Shannon,1999,3949,30636478,7497
1353,15000000,Columbia Pictures Corporation,USA,Mick Garris,Horror,30524763,Sleepwalkers,R,4/10/1992,91,5.2,Brian Krause,16241,Stephen King,1992,3958,30524763,0
2055,50000000,Warner Bros.,France,Richard Donner,Action,30306268,Assassins,R,10/6/1995,132,6.3,Sylvester Stallone,67317,Lilly Wachowski,1995,3974,30303072,-3196
4159,25000000,Lions Gate Films,Canada,Nick Hamm,Drama,14379751,Godsend,PG-13,4/30/2004,102,4.8,Robert De Niro,23154,Mark Bomback,2004,3989,30120671,15740920
3574,47000000,Twentieth Century Fox Film Corporation,USA,Steven Soderbergh,Drama,14970038,Solaris,PG-13,11/27/2002,99,6.2,George Clooney,70859,Stanislaw Lem,2002,4003,30002758,15032720
2736,0,Jaffilms,France,Daisy von Scherler Mayer,Comedy,29767901,Madeline,PG,7/10/1998,88,5.9,Frances McDormand,5579,Ludwig Bemelmans,1998,4006,29967750,199849
6233,18000000,Good Universe,USA,Nicholas Stoller,Comedy,150157400,Neighbors,R,5/9/2014,97,6.3,Seth Rogen,242874,Andrew Jay Cohen,2014,4010,29916207,-120241193
4536,20000000,The Weinstein Company,USA,Jim Sonzero,Horror,20259297,Pulse,PG-13,8/11/2006,90,4.7,Kristen Bell,25920,Wes Craven,2006,4012,29907685,9648388
3447,0,Daiei Eiga,Japan,Kiyoshi Kurosawa,Horror,49046,Pulse,R,11/9/2005,118,6.6,Haruhiko Katô,12875,Kiyoshi Kurosawa,2001,4012,29907685,29858639
572,6000000,Aspen Film Society,USA,Paul Golding,Horror,40397,Pulse,PG-13,3/4/1988,95,5.5,Cliff De Young,1781,Paul Golding,1988,4012,29907685,29867288
6706,25000000,Broadway Video,USA,Jared Hess,Action,17356894,Masterminds,PG-13,9/30/2016,95,5.8,Zach Galifianakis,34656,Chris Bowman,2016,4032,29674699,12317805
2611,0,Columbia Pictures Corporation,USA,Roger Christian,Action,1890472,Masterminds,PG-13,8/22/1997,106,5.2,Patrick Stewart,3058,Floyd Byars,1997,4032,29674699,27784227
5834,8900000,Les Films du Losange,Austria,Michael Haneke,Drama,6739492,Amour,PG-13,9/20/2012,127,7.9,Jean-Louis Trintignant,77023,Michael Haneke,2012,4035,29664140,22924648
4916,25100000,Lionsgate,USA,Oliver Stone,Biography,25534493,W.,PG-13,10/17/2008,129,6.3,Josh Brolin,42504,Stanley Weiser,2008,4043,29560587,4026094
1383,35000000,Twentieth Century Fox Film Corporation,USA,Danny DeVito,Biography,24276500,Hoffa,R,12/25/1992,140,6.6,Jack Nicholson,18198,David Mamet,1992,4067,29302121,5025621
768,19000000,Amblin Entertainment,USA,Gary David Goldberg,Drama,19738015,Dad,PG,11/10/1989,117,6.2,Jack Lemmon,3891,William Wharton,1989,4074,29237250,9499235
2729,30000000,Twentieth Century Fox Film Corporation,USA,Warren Beatty,Comedy,26525834,Bulworth,R,5/22/1998,108,6.8,Warren Beatty,22893,Warren Beatty,1998,4078,29202884,2677050
62,0,Svenska Filminstitutet (SFI),Sweden,Andrei Tarkovsky,Drama,300653,Sacrifice,PG,1986-11,149,8.1,Erland Josephson,16571,Andrei Tarkovsky,1986,4094,29093560,28792907
5238,40000000,Warner Bros.,USA,Robert Rodriguez,Comedy,20916309,Shorts,PG,8/21/2009,89,4.8,Jimmy Bennett,5645,Robert Rodriguez,2009,4105,28972508,8056199
1159,0,Touchstone Pictures,USA,Damian Harris,Thriller,28738096,Deceived,PG-13,9/27/1991,104,6.1,Goldie Hawn,5305,Mary Agnes Donoghue,1991,4122,28738096,0
61,6000000,De Haven Productions,UK,David Anspaugh,Drama,28607524,Hoosiers,PG,2/27/1987,114,7.6,Gene Hackman,36604,Angelo Pizzo,1986,4131,28607524,0
3407,39000000,Morgan Creek Productions,Canada,David Mamet,Action,47239,Heist,R,11/9/2001,109,6.5,Gene Hackman,29165,David Mamet,2001,4139,28510652,28463413
2926,20000000,Columbia Pictures,USA,Doug Liman,Comedy,16842303,Go,R,4/9/1999,102,7.3,Sarah Polley,61476,John August,1999,4141,28451622,11609319
4078,57000000,Working Title Films,UK,Jonathan Frakes,Action,6768055,Thunderbirds,PG,7/30/2004,95,4.2,Bill Paxton,11740,Gerry Anderson,2004,4147,28283637,21515582
1997,3500000,New Line Cinema,USA,F. Gary Gray,Comedy,27467564,Friday,R,4/26/1995,91,7.3,Ice Cube,82224,Ice Cube,1995,4153,28215918,748354
5161,26000000,Paramount Vantage,USA,Christian Alvart,Horror,13248477,Case 39,R,10/1/2010,109,6.2,Renée Zellweger,65254,Ray Wright,2009,4155,28190603,14942126
4601,0,Les Films Pelléas,France,Pierre Salvadori,Comedy,1499127,Priceless,PG-13,4/11/2008,106,7,Audrey Tautou,27386,Pierre Salvadori,2006,4164,28041861,26542734
4955,20000000,New Line Cinema,USA,Ed Harris,Crime,20207003,Appaloosa,R,10/3/2008,115,6.8,Ed Harris,52814,Robert Knott,2008,4193,27712362,7505359
6084,12000000,Paramount Vantage,USA,Alexander Payne,Adventure,17654912,Nebraska,R,1/24/2014,115,7.7,Bruce Dern,97893,Bob Nelson,2013,4198,27682872,10027960
5020,22000000,Overture Films,USA,Jeffrey Nachmanoff,Action,23530831,Traitor,PG-13,8/27/2008,114,7,Don Cheadle,50958,Jeffrey Nachmanoff,2008,4199,27675014,4144183
4732,27500000,Anonymous Content,USA,Gavin Hood,Drama,9736045,Rendition,R,10/19/2007,122,6.8,Reese Witherspoon,49635,Kelley Sane,2007,4259,27066382,17330337
5854,0,Fox Searchlight Pictures,USA,Sacha Gervasi,Biography,6008677,Hitchcock,PG-13,12/14/2012,98,6.8,Anthony Hopkins,64089,John J. McLaughlin,2012,4261,27039669,21030992
676,18000000,TriStar Pictures,USA,Edward Zwick,Biography,26830000,Glory,R,2/16/1990,122,7.9,Matthew Broderick,107207,Kevin Jarre,1989,4266,26979166,149166
2797,23000000,DreamWorks,USA,John Roberts,Adventure,27008669,Paulie,PG,4/17/1998,91,6.5,Gena Rowlands,12531,Laurie Craig,1998,4280,26875268,-133401
252,0,Hawn / Sylbert Movie Company,USA,Garry Marshall,Comedy,26713187,Overboard,PG,12/16/1987,106,6.8,Goldie Hawn,40429,Leslie Dixon,1987,4288,26713187,0
2146,10500000,Hollywood Pictures,USA,Randall Miller,Comedy,26325256,Houseguest,PG,1/6/1995,113,5.9,Sinbad,4716,Michael J. Di Gaetano,1995,4317,26325256,0
50,0,Hawn / Sylbert Movie Company,USA,Michael Ritchie,Comedy,26285544,Wildcats,R,2/14/1986,106,5.9,Goldie Hawn,10239,Ezra Sacks,1986,4321,26285544,0
6444,37000000,Columbia Pictures,USA,Cameron Crowe,Comedy,20991497,Aloha,PG-13,5/29/2015,105,5.4,Bradley Cooper,46828,Cameron Crowe,2015,4326,26250020,5258523
5688,5000000,Dimension Films,USA,Gonzalo López-Gallego,Horror,17686929,Apollo 18,PG-13,9/2/2011,86,5.2,Warren Christie,49108,Brian Miller,2011,4330,26236153,8549224
4714,20000000,Avi Arad & Associates,USA,Sean McNamara,Comedy,10005534,Bratz,PG,8/3/2007,100,2.9,Skyler Shaye,15573,Susan Estelle Jansen,2007,4354,26013153,16007619
